"date","pm2.5","dew","temp","press","wnd_dir","wnd_spd","snow","rain"
2010-01-19 01:00:00,383,-5,-1,1024,3,4.92,0,0
2010-01-19 02:00:00,332,-5,-1,1024,3,6.71,0,0
2010-01-19 03:00:00,274,-5,-1,1023,3,8.5,0,0
2010-01-19 04:00:00,256,-4,-1,1022,3,10.29,0,0
2010-01-19 05:00:00,302,-4,-1,1021,3,11.18,0,0
2010-01-19 06:00:00,330,-4,-1,1021,3,12.07,0,0
2010-01-19 07:00:00,367,-4,-1,1021,3,13.86,0,0
2010-01-19 08:00:00,297,-4,0,1021,1,0.89,0,0
2010-01-19 09:00:00,331,-4,0,1021,3,1.79,0,0
2010-01-19 10:00:00,323,-4,0,1021,1,0.89,0,0
2010-01-19 11:00:00,339,-5,1,1021,3,1.79,0,0
2010-01-19 12:00:00,301,-5,1,1020,1,0.89,0,0
2010-01-19 13:00:00,310,-4,1,1019,1,1.34,0,0
2010-01-19 14:00:00,305,-4,1,1018,2,0.89,0,0
2010-01-19 15:00:00,313,-3,2,1018,1,0.45,0,0
2010-01-19 16:00:00,336,-3,2,1018,1,1.34,0,0
2010-01-19 17:00:00,357,-2,2,1018,2,0.89,0,0
2010-01-19 18:00:00,485,-3,1,1018,1,0.89,0,0
2010-01-19 19:00:00,426,-3,2,1020,3,1.79,0,0
2010-01-19 20:00:00,403,-3,1,1020,3,4.92,0,0
2010-01-19 21:00:00,374,-3,0,1021,3,6.71,0,0
2010-01-19 22:00:00,333,-3,0,1021,3,8.5,0,0
2010-01-19 23:00:00,343,-3,1,1020,3,11.63,0,0
2010-01-20 00:00:00,364,-2,0,1021,3,14.76,0,0
2010-01-20 01:00:00,389,-2,-1,1022,3,16.55,0,0
2010-01-20 02:00:00,368,-4,-2,1022,3,19.68,0,0
2010-01-20 03:00:00,267,-2,-1,1023,3,25.49,0,0
2010-01-20 04:00:00,71,-3,1,1023,3,28.62,0,0
2010-01-20 05:00:00,81,-3,0,1024,3,31.75,0,0
2010-01-20 06:00:00,51,-5,2,1026,3,36.67,0,0
2010-01-20 07:00:00,49,-9,1,1027,3,41.59,0,0
2010-01-20 08:00:00,44,-10,0,1028,3,48.74,0,0
2010-01-20 09:00:00,45,-10,0,1030,3,55.89,0,0
2010-01-20 10:00:00,35,-11,1,1032,3,63.04,0,0
2010-01-20 11:00:00,29,-13,0,1033,3,71.09,0,0
2010-01-20 12:00:00,27,-13,0,1033,3,78.24,0,0
2010-01-20 13:00:00,29,-13,-1,1033,2,8.05,0,0
2010-01-20 14:00:00,16,-13,-1,1032,3,7.15,0,0
2010-01-20 15:00:00,23,-15,-1,1032,2,5.81,0,0
2010-01-20 16:00:00,28,-14,-1,1033,3,5.81,0,0
2010-01-20 17:00:00,22,-15,-2,1033,3,12.96,0,0
2010-01-20 18:00:00,11,-16,-3,1034,3,21.01,0,0
2010-01-20 19:00:00,25,-17,-4,1035,3,28.16,0,0
2010-01-20 20:00:00,16,-19,-3,1036,3,37.99,0,0
2010-01-20 21:00:00,20,-18,-4,1037,3,46.93,0,0
2010-01-20 22:00:00,20,-19,-4,1038,3,55.87,0,0
2010-01-20 23:00:00,18,-19,-5,1038,3,65.7,0,0
2010-01-21 00:00:00,18,-20,-6,1038,3,75.53,0,0
2010-01-21 01:00:00,17,-20,-6,1038,3,85.36,0,0
2010-01-21 02:00:00,17,-20,-7,1038,3,95.19,0,0
2010-01-21 03:00:00,17,-22,-8,1038,3,103.24,0,0
2010-01-21 04:00:00,15,-23,-8,1038,3,111.29,0,0
2010-01-21 05:00:00,19,-24,-9,1038,3,118.44,0,0
2010-01-21 06:00:00,16,-24,-9,1038,3,128.27,0,0
2010-01-21 07:00:00,18,-25,-9,1038,3,138.1,0,0
2010-01-21 08:00:00,18,-25,-8,1039,3,147.04,0,0
2010-01-21 09:00:00,18,-25,-8,1039,3,155.98,0,0
2010-01-21 10:00:00,26,-22,-7,1039,3,160.9,0,0
2010-01-21 11:00:00,26,-22,-7,1038,2,3.13,0,0
2010-01-21 12:00:00,25,-22,-5,1037,3,4.02,0,0
2010-01-21 13:00:00,24,-21,-5,1035,2,3.13,0,0
2010-01-21 14:00:00,15,-21,-4,1034,4,1.79,0,0
2010-01-21 15:00:00,17,-20,-3,1034,2,1.79,0,0
2010-01-21 16:00:00,15,-21,-2,1033,3,4.92,0,0
2010-01-21 17:00:00,21,-20,-2,1033,3,10.73,0,0
2010-01-21 18:00:00,40,-20,-2,1034,3,15.65,0,0
2010-01-21 19:00:00,51,-19,-3,1034,3,21.46,0,0
2010-01-21 20:00:00,45,-19,-3,1035,3,25.48,0,0
2010-01-21 21:00:00,61,-17,-8,1035,2,0.89,0,0
2010-01-21 22:00:00,72,-18,-9,1035,3,1.79,0,0
2010-01-21 23:00:00,38,-18,-9,1035,3,3.58,0,0
2010-01-22 00:00:00,35,-18,-6,1036,3,7.6,0,0
2010-01-22 01:00:00,29,-20,-4,1037,3,17.43,0,0
2010-01-22 02:00:00,26,-21,-5,1037,3,27.26,0,0
2010-01-22 03:00:00,18,-21,-6,1037,3,35.31,0,0
2010-01-22 04:00:00,15,-20,-7,1036,3,42.46,0,0
2010-01-22 05:00:00,15,-20,-7,1035,3,48.27,0,0
2010-01-22 06:00:00,22,-20,-7,1035,3,54.08,0,0
2010-01-22 07:00:00,21,-20,-7,1036,3,59,0,0
2010-01-22 08:00:00,19,-19,-7,1036,3,63.92,0,0
2010-01-22 09:00:00,22,-20,-5,1036,3,67.94,0,0
2010-01-22 10:00:00,25,-19,-4,1036,3,75.09,0,0
2010-01-22 11:00:00,22,-19,-4,1036,3,84.03,0,0
2010-01-22 12:00:00,26,-19,-3,1035,3,95.21,0,0
2010-01-22 13:00:00,32,-18,-3,1034,3,105.04,0,0
2010-01-22 14:00:00,30,-19,-2,1033,3,114.87,0,0
2010-01-22 15:00:00,32,-18,-2,1032,3,124.7,0,0
2010-01-22 16:00:00,30,-18,-2,1032,3,133.64,0,0
2010-01-22 17:00:00,32,-18,-2,1032,3,139.45,0,0
2010-01-22 18:00:00,37,-18,-3,1032,3,144.37,0,0
2010-01-22 19:00:00,49,-17,-5,1033,3,149.29,0,0
2010-01-22 20:00:00,47,-18,-4,1033,3,153.31,0,0
2010-01-22 21:00:00,39,-17,-4,1032,3,159.12,0,0
2010-01-22 22:00:00,35,-17,-4,1032,3,164.04,0,0
2010-01-22 23:00:00,48,-17,-7,1032,3,168.06,0,0
2010-01-23 00:00:00,49,-17,-4,1033,3,172.08,0,0
2010-01-23 01:00:00,24,-17,-8,1033,1,0.89,0,0
2010-01-23 02:00:00,23,-17,-5,1032,3,4.92,0,0
2010-01-23 03:00:00,20,-18,-6,1032,3,8.05,0,0
2010-01-23 04:00:00,19,-18,-5,1031,3,12.97,0,0
2010-01-23 05:00:00,16,-18,-6,1031,3,16.1,0,0
2010-01-23 06:00:00,22,-18,-7,1031,3,20.12,0,0
2010-01-23 07:00:00,24,-18,-7,1031,3,24.14,0,0
2010-01-23 08:00:00,24,-18,-6,1031,3,25.93,0,0
2010-01-23 09:00:00,41,-18,-2,1031,3,30.85,0,0
2010-01-23 10:00:00,23,-17,-1,1031,3,38.9,0,0
2010-01-23 11:00:00,19,-17,0,1030,3,46.95,0,0
2010-01-23 12:00:00,15,-19,1,1029,3,55,0,0
2010-01-23 13:00:00,19,-20,2,1027,3,63.05,0,0
2010-01-23 14:00:00,17,-19,2,1025,3,71.1,0,0
2010-01-23 15:00:00,17,-19,3,1024,3,79.15,0,0
2010-01-23 16:00:00,22,-19,3,1024,3,86.3,0,0
2010-01-23 17:00:00,43.8354951152643,-18,2,1024,3,91.22,0,0
2010-01-23 18:00:00,50.7895144474359,-18,1,1024,3,96.14,0,0
2010-01-23 19:00:00,62.5928464038586,-17,0,1024,3,100.16,0,0
2010-01-23 20:00:00,86.6001923501373,-18,0,1024,4,1.79,0,0
2010-01-23 21:00:00,119.601929250725,-15,-3,1024,1,0.89,0,0
2010-01-23 22:00:00,99.8691247624653,-16,0,1023,3,1.79,0,0
2010-01-23 23:00:00,100.662632338739,-16,0,1023,3,4.92,0,0
2010-01-24 00:00:00,82.4805550938457,-15,-2,1022,3,6.71,0,0
2010-01-24 01:00:00,121.82400398353,-14,-7,1022,1,0.45,0,0
2010-01-24 02:00:00,133.128282046478,-14,-8,1021,3,1.79,0,0
2010-01-24 03:00:00,144.964855588259,-16,-11,1021,3,3.58,0,0
2010-01-24 04:00:00,145.633342539494,-14,-9,1019,3,4.47,0,0
2010-01-24 05:00:00,148.50078922929,-15,-10,1019,1,0.89,0,0
2010-01-24 06:00:00,161.387819828652,-16,-12,1019,4,0.89,0,0
2010-01-24 07:00:00,165.022216140327,-15,-12,1019,1,0.89,0,0
2010-01-24 08:00:00,169.300511959947,-16,-13,1019,2,1.79,0,0
2010-01-24 09:00:00,142.647143908885,-13,-7,1020,1,0.89,0,0
2010-01-24 10:00:00,130.403770222347,-12,-4,1019,1,1.78,0,0
2010-01-24 11:00:00,100.638253178947,-13,0,1019,1,2.67,0,0
2010-01-24 12:00:00,64.9294519128115,-16,4,1018,3,4.02,0,0
2010-01-24 13:00:00,45.1424142766415,-19,5,1017,3,13.85,0,0
2010-01-24 14:00:00,49.0031349859376,-18,5,1017,3,22.79,0,0
2010-01-24 15:00:00,43.4069156881278,-19,5,1017,3,32.62,0,0
2010-01-24 16:00:00,36.617781333056,-20,5,1018,3,40.67,0,0
2010-01-24 17:00:00,50.419006354409,-19,3,1020,3,49.61,0,0
2010-01-24 18:00:00,61.723277106712,-18,1,1023,3,61.68,0,0
2010-01-24 19:00:00,56.6997442574054,-20,-1,1027,3,76.88,0,0
2010-01-24 20:00:00,59.8527681496258,-20,-2,1028,3,89.84,0,0
2010-01-24 21:00:00,59.4631743566389,-21,-3,1029,3,98.78,0,0
2010-01-24 22:00:00,43.5801475537858,-25,-4,1030,3,113.98,0,0
2010-01-24 23:00:00,41.5279700036125,-26,-5,1031,3,129.18,0,0
2010-01-25 00:00:00,5.67815004115243,-25,-5,1031,3,141.25,0,0
2010-01-25 01:00:00,11.5645014305067,-25,-6,1031,3,150.19,0,0
2010-01-25 02:00:00,12.9282669952856,-24,-6,1032,3,162.26,0,0
2010-01-25 03:00:00,10.2766674615593,-24,-6,1033,3,172.09,0,0
2010-01-25 04:00:00,13.9010133492787,-23,-6,1033,3,181.92,0,0
2010-01-25 05:00:00,25.2289393275376,-22,-7,1033,3,187.73,0,0
2010-01-25 06:00:00,30.1573242661273,-21,-7,1033,3,192.65,0,0
2010-01-25 07:00:00,29.0487932132554,-21,-7,1034,3,196.67,0,0
2010-01-25 08:00:00,21.0653178234316,-21,-6,1035,3,201.59,0,0
2010-01-25 09:00:00,6.20955398090761,-21,-4,1036,3,207.4,0,0
2010-01-25 10:00:00,-5.7862077955628,-22,-3,1036,3,216.34,0,0
2010-01-25 11:00:00,-12.340394743223,-22,-2,1036,3,222.15,0,0
2010-01-25 12:00:00,-22.4341205842634,-23,-1,1035,3,230.2,0,0
2010-01-25 13:00:00,-46.7186650027683,-26,1,1033,3,238.25,0,0
2010-01-25 14:00:00,-47.3527951936049,-25,2,1032,3,245.4,0,0
2010-01-25 15:00:00,-45.9612939108443,-25,2,1031,3,252.55,0,0
2010-01-25 16:00:00,-41.0329097813,-24,2,1031,3,257.47,0,0
2010-01-25 17:00:00,44.6286509544499,-22,1,1031,4,4.02,0,0
2010-01-25 18:00:00,72.52483377114,-19,-1,1031,4,7.15,0,0
2010-01-25 19:00:00,73.3183378425137,-19,-1,1031,4,10.28,0,0
2010-01-25 20:00:00,103.596040552525,-17,-4,1031,4,12.07,0,0
2010-01-25 21:00:00,79.8715173527524,-18,-1,1031,4,15.2,0,0
2010-01-25 22:00:00,110.905518973768,-18,-5,1030,1,0.89,0,0
2010-01-25 23:00:00,101.264252642917,-18,-3,1030,4,3.13,0,0
2010-01-26 00:00:00,111.040086783895,-16,-9,1030,1,0.89,0,0
2010-01-26 01:00:00,107.458256181647,-16,-8,1029,1,1.78,0,0
2010-01-26 02:00:00,128.87128067991,-16,-11,1029,1,2.23,0,0
2010-01-26 03:00:00,136.895616853594,-16,-12,1029,1,3.12,0,0
2010-01-26 04:00:00,128.645379527457,-16,-10,1028,3,3.13,0,0
2010-01-26 05:00:00,125.184488169119,-17,-10,1028,3,4.92,0,0
2010-01-26 06:00:00,141.271371561181,-17,-12,1027,3,6.71,0,0
2010-01-26 07:00:00,129.148933817198,-17,-10,1027,3,8.5,0,0
2010-01-26 08:00:00,145.320730323862,-18,-13,1028,2,1.79,0,0
2010-01-26 09:00:00,123.261150911327,-16,-8,1028,3,4.02,0,0
2010-01-26 10:00:00,112.804375309739,-16,-6,1027,3,5.81,0,0
2010-01-26 11:00:00,98.704613705972,-15,-3,1027,1,0.89,0,0
2010-01-26 12:00:00,88,-15,-1,1025,4,1.79,0,0
2010-01-26 13:00:00,85,-18,0,1024,4,3.58,0,0
2010-01-26 14:00:00,90,-19,1,1023,1,0.89,0,0
2010-01-26 15:00:00,127,-18,2,1021,4,1.79,0,0
2010-01-26 16:00:00,144,-17,1,1021,4,4.92,0,0
2010-01-26 17:00:00,203,-14,-1,1021,4,5.81,0,0
2010-01-26 18:00:00,199,-13,-3,1021,4,6.7,0,0
2010-01-26 19:00:00,231,-13,-3,1021,1,0.89,0,0
2010-01-26 20:00:00,274,-11,-5,1020,2,0.89,0,0
2010-01-26 21:00:00,340,-13,-6,1020,3,1.79,0,0
2010-01-26 22:00:00,298,-11,-5,1020,1,0.89,0,0
2010-01-26 23:00:00,268,-11,-4,1019,3,1.79,0,0
2010-01-27 00:00:00,299,-11,-4,1019,3,3.58,0,0
2010-01-27 01:00:00,300,-12,-3,1018,3,5.37,0,0
2010-01-27 02:00:00,240,-11,-4,1017,3,7.16,0,0
2010-01-27 03:00:00,213,-11,-4,1016,3,10.29,0,0
2010-01-27 04:00:00,171,-12,-3,1016,3,12.08,0,0
2010-01-27 05:00:00,153,-11,-4,1016,3,15.21,0,0
2010-01-27 06:00:00,153,-11,-5,1015,3,17,0,0
2010-01-27 07:00:00,140,-11,-4,1015,3,18.79,0,0
2010-01-27 08:00:00,147,-11,-3,1015,2,3.13,0,0
2010-01-27 09:00:00,158,-10,-1,1015,2,6.26,0,0
2010-01-27 10:00:00,153,-9,1,1015,2,9.39,0,0
2010-01-27 11:00:00,154,-9,3,1015,3,1.79,0,0
2010-01-27 12:00:00,143,-9,4,1014,3,4.92,0,0
2010-01-27 13:00:00,90,-9,6,1013,3,8.05,0,0
2010-01-27 14:00:00,55,-13,8,1012,3,16.1,0,0
2010-01-27 15:00:00,52,-14,8,1013,3,24.15,0,0
2010-01-27 16:00:00,41,-14,7,1014,3,32.2,0,0
2010-01-27 17:00:00,29,-13,7,1015,3,39.35,0,0
2010-01-27 18:00:00,37,-13,5,1016,3,47.4,0,0
2010-01-27 19:00:00,49,-12,4,1018,3,52.32,0,0
2010-01-27 20:00:00,56,-13,3,1019,3,56.34,0,0
2010-01-27 21:00:00,38,-14,3,1020,3,62.15,0,0
2010-01-27 22:00:00,37,-14,3,1021,3,67.96,0,0
2010-01-27 23:00:00,28,-14,0,1022,3,71.98,0,0
2010-01-28 00:00:00,20,-13,-1,1023,3,76.9,0,0
2010-01-28 01:00:00,22,-15,-1,1023,2,7.15,0,0
2010-01-28 02:00:00,27,-15,-1,1024,2,12.07,0,0
2010-01-28 03:00:00,34,-15,-2,1025,2,16.09,0,0
2010-01-28 04:00:00,27,-15,-2,1025,2,21.01,0,0
2010-01-28 05:00:00,32,-15,-3,1025,2,25.03,0,0
2010-01-28 06:00:00,28,-15,-3,1025,3,3.13,0,0
2010-01-28 07:00:00,28,-15,-3,1026,3,8.05,0,0
2010-01-28 08:00:00,18,-16,-3,1027,3,12.97,0,0
2010-01-28 09:00:00,17,-17,-2,1028,3,20.12,0,0
2010-01-28 10:00:00,16,-18,-2,1029,3,25.93,0,0
2010-01-28 11:00:00,18,-19,-1,1028,3,35.76,0,0
2010-01-28 12:00:00,16,-21,1,1027,3,44.7,0,0
2010-01-28 13:00:00,12,-24,1,1026,3,53.64,0,0
2010-01-28 14:00:00,13,-25,1,1026,3,62.58,0,0
2010-01-28 15:00:00,23,-25,1,1026,3,72.41,0,0
2010-01-28 16:00:00,21,-24,1,1026,3,82.24,0,0
2010-01-28 17:00:00,13,-25,0,1026,3,91.18,0,0
2010-01-28 18:00:00,14,-22,0,1027,3,99.23,0,0
2010-01-28 19:00:00,23,-20,-1,1027,3,103.25,0,0
2010-01-28 20:00:00,16,-21,-1,1027,3,105.04,0,0
2010-01-28 21:00:00,25,-21,-4,1028,2,0.89,0,0
2010-01-28 22:00:00,20,-21,-2,1027,3,4.02,0,0
2010-01-28 23:00:00,25,-22,-2,1027,3,7.15,0,0
2010-01-29 00:00:00,19,-22,-1,1027,3,12.07,0,0
2010-01-29 01:00:00,24,-21,-4,1027,3,15.2,0,0
2010-01-29 02:00:00,25,-21,-4,1026,1,0.89,0,0
2010-01-29 03:00:00,20,-19,-8,1026,2,1.79,0,0
2010-01-29 04:00:00,24,-20,-7,1025,1,0.89,0,0
2010-01-29 05:00:00,17,-20,-8,1024,3,1.79,0,0
2010-01-29 06:00:00,10,-18,-10,1024,1,0.89,0,0
2010-01-29 07:00:00,11,-21,-2,1024,3,4.02,0,0
2010-01-29 08:00:00,16,-21,-1,1025,3,9.83,0,0
2010-01-29 09:00:00,20,-24,1,1025,3,17.88,0,0
2010-01-29 10:00:00,13,-25,2,1025,3,26.82,0,0
2010-01-29 11:00:00,12,-24,3,1024,3,33.97,0,0
2010-01-29 12:00:00,12,-25,4,1023,3,42.02,0,0
2010-01-29 13:00:00,12,-24,5,1022,3,50.07,0,0
2010-01-29 14:00:00,12,-25,6,1020,3,57.22,0,0
2010-01-29 15:00:00,31,-25,6,1020,3,65.27,0,0
2010-01-29 16:00:00,36,-23,6,1020,3,72.42,0,0
2010-01-29 17:00:00,42,-22,5,1020,3,78.23,0,0
2010-01-29 18:00:00,52,-21,5,1020,3,84.04,0,0
2010-01-29 19:00:00,26,-20,5,1020,3,89.85,0,0
2010-01-29 20:00:00,24,-20,3,1020,3,93.87,0,0
2010-01-29 21:00:00,25,-20,3,1020,3,97.89,0,0
2010-01-29 22:00:00,43,-19,3,1021,3,101.02,0,0
2010-01-29 23:00:00,47,-19,3,1020,3,105.94,0,0
2010-01-30 00:00:00,61,-18,0,1020,3,109.96,0,0
2010-01-30 01:00:00,66,-18,0,1020,3,114.88,0,0
2010-01-30 02:00:00,65,-15,-1,1020,1,1.79,0,0
2010-01-30 03:00:00,70,-15,-2,1020,3,0.89,0,0
2010-01-30 04:00:00,36,-16,-1,1020,3,4.02,0,0
2010-01-30 05:00:00,37,-16,-4,1019,3,8.94,0,0
2010-01-30 06:00:00,22,-15,-5,1020,1,0.89,0,0
2010-01-30 07:00:00,24,-16,-5,1020,3,3.13,0,0
2010-01-30 08:00:00,29,-15,-6,1021,1,0.89,0,0
2010-01-30 09:00:00,35,-15,0,1021,3,4.02,0,0
2010-01-30 10:00:00,35,-18,3,1021,3,8.04,0,0
2010-01-30 11:00:00,33,-21,5,1020,3,12.96,0,0
2010-01-30 12:00:00,32,-22,6,1020,3,18.77,0,0
2010-01-30 13:00:00,25,-22,7,1019,3,25.92,0,0
2010-01-30 14:00:00,16,-22,7,1018,3,35.75,0,0
2010-01-30 15:00:00,26,-23,7,1018,3,45.58,0,0
2010-01-30 16:00:00,32,-23,7,1017,3,52.73,0,0
2010-01-30 17:00:00,36,-22,6,1018,3,58.54,0,0
2010-01-30 18:00:00,37,-21,5,1018,3,64.35,0,0
2010-01-30 19:00:00,45,-21,5,1019,3,70.16,0,0
2010-01-30 20:00:00,71,-19,4,1019,3,74.18,0,0
2010-01-30 21:00:00,67,-19,5,1020,3,78.2,0,0
2010-01-30 22:00:00,69,-19,2,1020,3,81.33,0,0
2010-01-30 23:00:00,94,-18,2,1021,3,84.46,0,0
2010-01-31 00:00:00,85,-18,1,1021,3,87.59,0,0
2010-01-31 01:00:00,35,-18,1,1021,3,90.72,0,0
2010-01-31 02:00:00,26,-16,-3,1022,3,93.85,0,0
2010-01-31 03:00:00,24,-15,-2,1022,3,95.64,0,0
2010-01-31 04:00:00,20,-15,0,1022,3,99.66,0,0
2010-01-31 05:00:00,16,-17,1,1023,3,105.47,0,0
2010-01-31 06:00:00,18,-15,0,1023,3,109.49,0,0
2010-01-31 07:00:00,19,-18,0,1025,3,113.51,0,0
2010-01-31 08:00:00,22,-17,0,1025,3,116.64,0,0
2010-01-31 09:00:00,17,-17,2,1026,3,120.66,0,0
2010-01-31 10:00:00,18,-19,3,1026,3,129.6,0,0
2010-01-31 11:00:00,11,-19,4,1026,3,138.54,0,0
2010-01-31 12:00:00,11,-20,5,1025,3,145.69,0,0
2010-01-31 13:00:00,16,-17,5,1024,2,4.02,0,0
2010-01-31 14:00:00,18,-18,6,1024,2,7.15,0,0
2010-01-31 15:00:00,17,-18,6,1024,1,0.89,0,0
2010-01-31 16:00:00,19,-18,5,1024,4,1.79,0,0
2010-01-31 17:00:00,26,-17,4,1024,4,3.58,0,0
2010-01-31 18:00:00,24,-17,1,1024,2,1.79,0,0
2010-01-31 19:00:00,54,-15,-1,1025,2,2.68,0,0
2010-01-31 20:00:00,71,-13,-1,1025,1,0.89,0,0
2010-01-31 21:00:00,129,-8,-1,1026,4,5.81,0,0
2010-01-31 22:00:00,145,-7,-2,1027,4,10.73,0,0
2010-01-31 23:00:00,101,-7,-2,1027,4,13.86,0,0
2010-02-01 00:00:00,65,-8,-3,1027,4,15.65,0,0
2010-02-01 01:00:00,70,-9,-4,1027,2,0.89,0,0
2010-02-01 02:00:00,67,-9,-4,1027,2,1.78,0,0
2010-02-01 03:00:00,76,-9,-4,1027,1,0.89,0,0
2010-02-01 04:00:00,76,-9,-4,1026,4,0.89,0,0
2010-02-01 05:00:00,68,-9,-5,1027,1,0.89,0,0
2010-02-01 06:00:00,73,-10,-4,1027,4,0.89,0,0
2010-02-01 07:00:00,73,-10,-4,1027,1,0.89,0,0
2010-02-01 08:00:00,64,-10,-6,1028,2,0.89,0,0
2010-02-01 09:00:00,53,-9,-3,1028,4,1.79,0,0
2010-02-01 10:00:00,72,-9,-2,1028,1,0.89,0,0
2010-02-01 11:00:00,78,-9,-1,1028,4,1.79,0,0
2010-02-01 12:00:00,72,-10,0,1027,4,6.71,0,0
2010-02-01 13:00:00,56,-12,0,1026,4,10.73,0,0
2010-02-01 14:00:00,54,-14,1,1026,4,14.75,0,0
2010-02-01 15:00:00,40,-14,0,1025,4,16.54,0,0
2010-02-01 16:00:00,49,-12,0,1026,4,19.67,0,0
2010-02-01 17:00:00,63,-10,-1,1025,4,21.46,0,0
2010-02-01 18:00:00,66,-9,-2,1026,4,23.25,0,0
2010-02-01 19:00:00,64,-10,-2,1026,4,26.38,0,0
2010-02-01 20:00:00,63,-10,-4,1027,4,30.4,0,0
2010-02-01 21:00:00,65,-10,-5,1027,4,34.42,0,0
2010-02-01 22:00:00,64,-10,-5,1027,4,39.34,0,0
2010-02-01 23:00:00,64,-11,-7,1027,4,41.13,0,0
2010-02-02 00:00:00,62,-10,-7,1028,4,42.92,0,0
2010-02-02 01:00:00,56,-11,-8,1028,1,0.89,0,0
2010-02-02 02:00:00,87,-11,-9,1028,1,1.34,0,0
2010-02-02 03:00:00,72,-11,-10,1028,2,1.79,0,0
2010-02-02 04:00:00,104,-12,-10,1028,1,0.89,0,0
2010-02-02 05:00:00,97,-13,-11,1028,2,0.89,0,0
2010-02-02 06:00:00,96,-11,-9,1028,1,0.89,0,0
2010-02-02 07:00:00,86,-11,-8,1028,4,0.89,0,0
2010-02-02 08:00:00,85,-10,-7,1029,3,1.79,0,0
2010-02-02 09:00:00,92,-14,-6,1029,2,4.92,0,0
2010-02-02 10:00:00,55,-18,-5,1029,2,10.73,0,0
2010-02-02 11:00:00,36,-20,-3,1029,2,14.75,0,0
2010-02-02 12:00:00,27,-20,-2,1028,2,16.54,0,0
2010-02-02 13:00:00,25,-20,-1,1028,2,18.33,0,0
2010-02-02 14:00:00,28,-20,0,1027,1,1.79,0,0
2010-02-02 15:00:00,32,-22,0,1027,1,2.68,0,0
2010-02-02 16:00:00,35,-22,1,1027,1,3.57,0,0
2010-02-02 17:00:00,43,-19,-2,1027,2,1.79,0,0
2010-02-02 18:00:00,70,-20,-4,1028,3,3.13,0,0
2010-02-02 19:00:00,83,-21,-3,1029,3,4.02,0,0
2010-02-02 20:00:00,66,-19,-6,1029,1,0.89,0,0
2010-02-02 21:00:00,70,-16,-7,1029,2,0.89,0,0
2010-02-02 22:00:00,80,-21,-5,1030,3,1.79,0,0
2010-02-02 23:00:00,88,-19,-8,1030,3,4.92,0,0
2010-02-03 00:00:00,69,-20,-8,1030,3,8.05,0,0
2010-02-03 01:00:00,71,-21,-8,1030,1,0.89,0,0
2010-02-03 02:00:00,62,-18,-10,1030,2,0.89,0,0
2010-02-03 03:00:00,73,-17,-10,1030,1,0.89,0,0
2010-02-03 04:00:00,107,-17,-12,1030,4,0.89,0,0
2010-02-03 05:00:00,94,-17,-13,1030,3,1.79,0,0
2010-02-03 06:00:00,121,-17,-13,1030,3,4.92,0,0
2010-02-03 07:00:00,132,-19,-11,1030,1,0.89,0,0
2010-02-03 08:00:00,161,-18,-11,1030,1,1.34,0,0
2010-02-03 09:00:00,120,-18,-8,1030,3,1.79,0,0
2010-02-03 10:00:00,72,-19,-4,1030,2,3.13,0,0
2010-02-03 11:00:00,58,-20,-2,1030,3,4.92,0,0
2010-02-03 12:00:00,34,-22,0,1029,3,12.07,0,0
2010-02-03 13:00:00,14,-23,1,1027,3,19.22,0,0
2010-02-03 14:00:00,17,-24,1,1026,3,28.16,0,0
2010-02-03 15:00:00,15,-25,2,1026,3,37.1,0,0
2010-02-03 16:00:00,23,-22,2,1026,3,46.93,0,0
2010-02-03 17:00:00,34,-21,1,1026,3,54.08,0,0
2010-02-03 18:00:00,96,-22,1,1026,3,59,0,0
2010-02-03 19:00:00,87,-17,0,1027,3,63.02,0,0
2010-02-03 20:00:00,87,-20,-4,1027,1,0.89,0,0
2010-02-03 21:00:00,95,-20,-5,1028,3,1.79,0,0
2010-02-03 22:00:00,105,-21,-6,1028,3,4.92,0,0
2010-02-03 23:00:00,114,-21,-7,1028,1,0.45,0,0
2010-02-04 00:00:00,103,-21,-7,1028,3,1.79,0,0
2010-02-04 01:00:00,99,-21,-8,1028,3,4.92,0,0
2010-02-04 02:00:00,102,-21,-9,1028,1,0.89,0,0
2010-02-04 03:00:00,104,-19,-10,1028,1,1.34,0,0
2010-02-04 04:00:00,78,-19,-10,1028,3,1.79,0,0
2010-02-04 05:00:00,33,-19,-12,1028,1,0.89,0,0
2010-02-04 06:00:00,29,-18,-12,1028,4,0.89,0,0
2010-02-04 07:00:00,27,-20,-15,1028,3,4.02,0,0
2010-02-04 08:00:00,27,-17,-10,1028,3,8.04,0,0
2010-02-04 09:00:00,26,-19,-5,1028,3,12.06,0,0
2010-02-04 10:00:00,33,-20,-3,1028,3,15.19,0,0
2010-02-04 11:00:00,29,-20,-2,1028,2,4.02,0,0
2010-02-04 12:00:00,31,-22,0,1027,3,3.13,0,0
2010-02-04 13:00:00,28,-22,1,1025,3,7.15,0,0
2010-02-04 14:00:00,28,-22,1,1025,2,1.79,0,0
2010-02-04 15:00:00,61,-23,1,1024,2,4.92,0,0
2010-02-04 16:00:00,64,-23,1,1024,2,6.71,0,0
2010-02-04 17:00:00,80,-22,0,1024,2,8.5,0,0
2010-02-04 18:00:00,91,-20,-4,1025,2,11.63,0,0
2010-02-04 19:00:00,79,-22,-3,1026,2,14.76,0,0
2010-02-04 20:00:00,48,-22,-3,1026,2,15.65,0,0
